,trial,time,acetate,biomass,butanol,butyrate,ethanol,Δ acetate,Δ biomass,Δ butanol,Δ butyrate,Δ ethanol,CO,CO2,H2,Flow Rate
1,2,1.6,56.63897828054329,0.4084832579185543,1.89884705882354,2.5360778280543133,10.395127601810012,-24.395067873303407,0.06742986425339445,3.322208144796399,4.956633484162924,3.4323257918552708,0.5,0.375,0.125,1
1,2,1.7,54.199471493212954,0.4152262443438937,2.2310678733031795,3.031741176470605,10.738360180995539,-19.219565610859757,0.06524886877827979,3.5797918552036436,5.206144796380112,3.4050226244343453,0.5,0.375,0.125,1
1,2,1.8,52.27751493212698,0.4217511312217217,2.589047058823544,3.5523556561086167,11.078862443438974,-12.752479638009024,0.07295927601810036,3.930434389140297,5.637266968325834,2.948805429864269,0.5,0.375,0.125,1
1,2,1.9,51.002266968326076,0.4290470588235317,2.9820904977375733,4.116082352941199,11.3737429864254,-10.169502262443535,0.0726153846153859,4.172714932126716,5.908434389140286,3.060108597285091,0.5,0.375,0.125,1
1,2,2.0,49.98531674208172,0.4363085972850703,3.3993619909502453,4.7069257918552285,11.67975384615391,-7.938561085973028,0.07118552036199037,4.31994570135748,6.060760180995514,3.1136018099547487,0.5,0.375,0.125,1
1,2,2.1,49.19146063348442,0.44342714932126936,3.8313565610859937,5.31300180995478,11.991114027149385,-6.223610859728405,0.06925791855203584,4.352796380090505,6.064914027149339,3.098633484162911,0.5,0.375,0.125,1
1,2,2.2,48.56909954751158,0.45035294117647295,4.2666361990950445,5.919493212669715,12.300977375565676,-5.191285067873413,0.06744796380090647,4.244461538461583,5.8956561085973505,3.0031674208145027,0.5,0.375,0.125,1
1,2,2.3,48.04997104072424,0.4570977375565636,4.691082352941201,6.509058823529448,12.601294117647125,-5.008923076923035,0.062280542986425325,3.9742262443439067,5.524361990950245,2.815167420814501,0.5,0.375,0.125,1
1,2,2.4,47.54907873303193,0.4633257918552061,5.088504977375592,7.061495022624473,12.882810859728576,-6.776542986425434,0.06674208144796406,4.086298642533951,5.71370135746608,2.928289592760202,0.5,0.375,0.125,1
1,2,2.5,46.87142443438939,0.4700000000000025,5.497134841628988,7.632865158371081,13.175639819004596,-6.775791855203644,0.06674208144796517,4.0854117647059205,5.714588235294137,2.928651583710395,0.5,0.375,0.125,1
1,2,2.6,46.193845248869025,0.47667420814479905,5.90567601809958,8.204323981900496,13.468504977375636,-6.776904977375573,0.06651583710407133,4.086479638009065,5.713520361990993,2.929900452488707,0.5,0.375,0.125,1
1,2,2.7,45.51615475113147,0.4833257918552062,6.314323981900487,8.775676018099595,13.761495022624507,-6.775791855203745,0.06674208144796435,4.085411764705912,5.714588235294154,2.928651583710461,0.5,0.375,0.125,1
1,2,2.8,44.838575565611094,0.4900000000000026,6.722865158371077,9.347134841629009,14.054360180995552,-6.776542986425221,0.06674208144796517,4.086298642533951,5.713701357466098,2.9282895927601844,0.5,0.375,0.125,1
1,2,2.9,44.16092126696857,0.4966742081447991,7.131495022624472,9.918504977375619,14.34718914027157,-6.776452488687846,0.06651583710407188,4.085049773755683,5.714950226244374,2.928108597285097,0.5,0.375,0.125,1
1,2,3.0,43.48327601809979,0.5033257918552063,7.540000000000041,10.490000000000057,14.64000000000008,-6.512226244344029,0.07380090497737572,3.940343891402712,6.336126696832606,2.951402714932116,0.5,0.375,0.125,1
1,2,3.1,42.83205339366538,0.5107058823529439,7.9340343891403124,11.123612669683318,14.935140271493292,-6.469276018099487,0.07427149321267083,3.916063348416335,6.438407239819023,2.9554660633484504,0.5,0.375,0.125,1
1,2,3.2,42.185125791855434,0.518133031674211,8.325640723981946,11.767453393665221,15.230686877828138,-6.611140271493335,0.07083257918552047,3.9942714932126897,6.104814479638069,2.9432850678732976,0.5,0.375,0.125,1
1,2,3.3,41.5240117647061,0.525216289592763,8.725067873303214,12.377934841629026,15.525015384615466,-6.904063348416323,0.0629773755656115,4.157031674208188,5.410895927601831,2.9178461538461926,0.5,0.375,0.125,1
1,2,3.4,40.83360542986447,0.5315140271493242,9.140771040724033,12.91902443438921,15.816800000000086,-7.316289592760151,0.0522262443438914,4.383701357466073,4.440380090497765,2.880751131221719,0.5,0.375,0.125,1
1,2,3.5,40.101976470588454,0.5367366515837133,9.57914117647064,13.363062443438986,16.104875113122258,-7.81267873303171,0.040099547511313026,4.657022624434393,3.2688144796380105,2.83698642533938,0.5,0.375,0.125,1
1,2,3.6,39.32070859728528,0.5407466063348446,10.04484343891408,13.689943891402788,16.388573755656196,-8.359475113122194,0.026796380090497982,4.958352941176503,1.9799276018099814,2.7888325791855424,0.5,0.375,0.125,1
1,2,3.7,38.48476108597306,0.5434262443438944,10.540678733031731,13.887936651583786,16.66745701357475,-8.92360180995485,0.011837104072397506,5.269755656108651,0.6499728506786818,2.739276018099562,0.5,0.375,0.125,1
1,2,3.8,37.59240090497758,0.5446099547511342,11.067654298642594,13.952933936651654,16.941384615384706,-9.470624434389228,-0.001873303167420069,5.571266968325807,-0.6414117647058498,2.6913031674208177,0.5,0.375,0.125,1
1,2,3.9,36.64533846153866,0.5444226244343922,11.624780995475176,13.888792760181069,17.210514932126788,-9.966787330316782,-0.014135746606335197,5.844950226244373,-1.8112036199095256,2.647900452488654,0.5,0.375,0.125,1
1,2,4.0,35.64865972850698,0.5430090497737586,12.209276018099613,13.707672398190116,17.475304977375654,-10.379013574660727,-0.02613574660633509,6.072868778280615,-2.7838552036199102,2.612054298642628,0.5,0.375,0.125,1
1,2,4.1,34.61075837104091,0.5403954751131251,12.816562895927673,13.429286877828126,17.736510407239916,-10.672162895927585,-0.03296832579185432,6.234380090497711,-3.4756380090498054,2.5853665158371304,0.5,0.375,0.125,1
1,2,4.2,33.543542081448145,0.5370986425339397,13.440000904977447,13.081723076923144,17.99504705882363,-10.815185520362046,-0.035819004524888634,6.3122262443439725,-3.811004524886825,2.572823529411759,0.5,0.375,0.125,1
1,2,4.3,32.462023529411944,0.5335167420814508,14.071223529411842,12.700622624434462,18.252329411764805,-10.78294117647063,-0.035167420814479024,5.5232941176470325,-3.2311674208145296,1.474117647058818,0.5,0.375,0.125,1
1,2,4.4,31.383729411764875,0.5300000000000029,14.623552941176548,12.377505882353008,18.399741176470688,-11.264352941176595,-0.030226244343891758,5.683882352941246,-2.748226244343935,1.4978823529412164,0.5,0.375,0.125,1
1,2,4.5,30.25729411764722,0.5269773755656137,15.19194117647067,12.102683257918615,18.54952941176481,-11.380932126696917,-0.03076018099547617,6.167981900452557,-3.0415113122171817,2.1215837104072297,0.5,0.375,0.125,1
1,2,4.6,29.119200904977532,0.5239013574660661,15.808739366515924,11.798532126696898,18.76168778280553,-10.966126696832545,-0.029981900452488004,6.788443438914039,-3.454135746606379,3.2520723981899917,0.5,0.375,0.125,1
1,2,4.7,28.022588235294272,0.5209031674208173,16.487583710407332,11.453118552036258,19.08689502262453,-10.119384615384739,-0.028162895927602672,7.500117647058877,-3.9544524886877817,4.772226244343986,0.5,0.375,0.125,1
1,2,4.8,27.0106497737558,0.5180868778280571,17.237595475113217,11.057673303167482,19.56411764705893,-8.934742081447974,-0.024190045248868457,8.2632669683258,-4.509429864253385,6.562217194570153,0.5,0.375,0.125,1
1,2,4.9,26.117175565611,0.5156678733031702,18.0639221719458,10.60673031674214,20.220339366515947,-6.659808338721642,-0.018357789269581936,8.938184550742424,-5.085355526826749,8.869496767936834,0.5,0.375,0.125,1
1,2,5.0,25.451194731738838,0.513832094376212,18.95774062702004,10.098194764059468,21.107289043309628,-5.491282159017514,-0.015216224951519806,9.591625080801547,-5.571423723335533,10.493776018099618,0.5,0.375,0.125,1
1,2,5.1,24.902066515837088,0.51231047188106,19.916903135100192,9.541052391725916,22.156666645119586,-4.322755979314804,-0.012074660633484216,10.245065610859657,-6.057491919844832,12.118055268260981,0.5,0.375,0.125,1
1,2,5.2,24.469790917905605,0.5111030058177116,20.941409696186163,8.93530319974143,23.36847217194569,-3.1542297996121005,-0.008933096315449949,10.898506140917878,-6.543560116354273,13.742334518422842,0.5,0.375,0.125,1
1,2,5.3,24.154367937944397,0.5102096961861666,22.031260310277947,8.280947188106005,24.74270562378797,-1.9857036199094829,-0.005791531997415524,11.55194667097601,-7.029628312863599,15.366613768584283,0.5,0.375,0.125,1
1,2,5.4,23.955797575953447,0.5096305429864251,23.186454977375554,7.577984356819641,26.279367000646406,-0.8171774402069361,-0.0026499676793800926,12.20538720103417,-7.515696509373031,16.990893018745997,0.5,0.375,0.125,1
1,2,5.5,23.874079831932754,0.5093655462184871,24.406993697478967,6.826414705882341,27.978456302521,0.3513487394957705,0.0004915966386531707,12.858827731092514,-8.00176470588241,18.615172268907575,0.5,0.375,0.125,1
2,1,0.0,17.195570135746706,0.3522099547511331,0.06762081447963837,0.1571556561085981,21.067345701357574,28.28771945701373,-0.015710407239818425,-0.026289592760181113,0.03919457013574712,4.94289592760186,0.333,0.025,0.417,1
2,1,0.1,20.02434208144808,0.35063891402715125,0.06499185520362026,0.16107511312217282,21.56163529411776,32.661945701357595,-0.0336108597285073,-0.029022624434389202,-0.0038823529411760593,-1.3904434389140263,0.333,0.025,0.417,1
2,1,0.2,23.29053665158384,0.3472778280543005,0.06208959276018134,0.1606868778280552,21.422590950226358,39.26699547511334,0.015095022624435076,-0.004751131221719247,-0.012895927601810356,-3.265375565610854,0.333,0.025,0.417,1
2,1,0.3,27.217236199095172,0.348787330316744,0.061614479638009416,0.15939728506787418,21.096053393665272,43.9328868778283,0.04014479638009048,-0.02597285067873315,-0.13444343891402777,-4.9388687782806056,0.333,0.025,0.417,1
2,1,0.4,31.610524886878004,0.3528018099547531,0.0590171945701361,0.1459529411764714,20.60216651583721,52.8594027149324,0.10045248868778336,0.031049773755656367,-0.062298642533936424,-4.486009049773721,0.333,0.025,0.417,1
2,1,0.5,36.89646515837124,0.3628470588235314,0.062122171945701736,0.13972307692307775,20.15356561085984,59.235438914027526,0.15379185520362107,0.11723981900452564,0.13733936651583792,-1.6262805429864007,0.333,0.025,0.417,1
2,1,0.6,42.820009049773994,0.3782262443438935,0.0738461538461543,0.15345701357466154,19.9909375565612,59.37987330316767,0.16570135746606376,0.1667511312217203,0.3282171945701385,-1.3526696832579435,0.333,0.025,0.417,1
2,1,0.7,48.75799638009076,0.3947963800904999,0.09052126696832632,0.1862787330316754,19.855670588235405,56.700289592760406,0.16877828054298702,0.31938461538461693,0.790434389140275,-0.06145701357471717,0.333,0.025,0.417,1
2,1,0.8,54.428025339366805,0.4116742081447986,0.12245972850678805,0.26532217194570296,19.849524886877933,54.64185520362031,0.16259728506787477,0.4637556561086002,1.2165158371040798,1.3104524886878013,0.333,0.025,0.417,1
2,1,0.9,59.892210859728834,0.4279339366515861,0.16883529411764805,0.3869737556561109,19.980570135746714,50.18844343891432,0.15919457013574725,0.5936470588235325,1.539294117647067,2.6492307692308263,0.333,0.025,0.417,1
2,1,1.0,64.91105520362026,0.4438533936651608,0.2282000000000013,0.5409031674208176,20.245493212669796,43.88331221719479,0.15034389140271595,0.7028144796380125,1.7839276018099643,3.9737556561085405,0.333,0.025,0.417,1
2,1,1.1,69.29938642533975,0.4588877828054324,0.2984814479638026,0.7192959276018142,20.64286877828065,36.04666063348437,0.13431674208144911,0.7843076923076963,1.9346606334841736,5.188552036199219,0.333,0.025,0.417,1
2,1,1.2,72.90405248868818,0.4723194570135773,0.37691221719457213,0.9127619909502313,21.161723981900572,27.001393665158393,0.11347511312217164,0.8338823529411802,1.9818280542986504,6.198144796380051,0.333,0.025,0.417,1
2,1,1.3,75.60419185520402,0.4836669683257945,0.4603004524886902,1.1109447963800965,21.781538461538577,17.066325791855398,0.08609049773755717,0.8432036199095094,1.9096742081448095,6.907058823529484,0.333,0.025,0.417,1
2,1,1.4,77.31082443438956,0.4922760180995502,0.5446208144796411,1.3019122171945772,22.472244343891525,13.866823529411919,0.0766787330316742,0.8523348416289614,1.831212669683265,7.433049773755649,0.333,0.025,0.417,1
2,1,1.5,78.69750678733075,0.4999438914027176,0.6298542986425373,1.4850334841629038,23.21554932126709,8.73277828054298,0.06258823529411811,0.8360180995475156,1.715547511312226,7.959719457013634,0.333,0.025,0.417,1
